root	leaf	logFC_root_leaf	PValue_root_leaf	FDR_root_leaf
AT4TE44390	0	0	0	1	1
AT4TE44395	0	0	0	1	1
AT4TE44400	0	0	0	1	1
AT4TE44405	0	0	0	1	1
AT4TE44410	0	0	0	1	1
AT4TE44415	0	0	0	1	1
AT4TE44420	0	0	0	1	1
AT4TE44440	0	0	0	1	1
AT4TE44640	0	0	0	1	1
AT4TE44645	0	0	0	1	1
AT4TE44650	0	0	0	1	1
AT4TE44655	52.4386116654513	0	3.13915052769581	0.501872645243304	1
AT4TE44740	0	0	0	1	1
AT4TE44745	0	0	0	1	1
AT4TE44750	0	0	0	1	1
AT4TE44755	0	0	0	1	1
AT4TE44820	0	0	0	1	1
AT4TE44900	56.8259399239362	80.7569711280075	-0.476215960271918	0.679233669131226	1
AT4TE44960	0	0	0	1	1
AT4TE44965	0	0	0	1	1
AT4TE44975	0	0	0	1	1
AT4TE44985	0	0	0	1	1
AT4TE44990	0	0	0	1	1
AT4TE45030	0	0	0	1	1
AT4TE45035	0	0	0	1	1
AT4TE45040	0	0	0	1	1
AT4TE45045	0	0	0	1	1
AT4TE45055	0	0	0	1	1
AT4TE45140	0	0	0	1	1
AT4TE45145	0	0	0	1	1
AT4TE45150	0	7.6006804579058	-2.34990268153332	0.999999999999995	1
AT4TE45160	152.355556725229	142.533663111238	0.116483307854195	1	1
AT4TE45190	4.70307923301888	0	3.6683883749781	0.252813260090313	1
AT4TE45200	0	0	0	1	1
AT4TE45205	0	0	0	1	1
AT4TE45210	0	0	0	1	1
AT4TE45215	0	0	0	1	1
AT4TE45220	0	0	0	1	1
AT4TE45225	0	0	0	1	1
AT4TE45320	0	0	0	1	1
AT4TE45325	0	0	0	1	1
AT4TE45350	0	0	0	1	1
AT4TE45355	0	0	0	1	1
AT4TE45360	0	0	0	1	1
AT4TE45365	34.0599576443497	0	2.29417294291335	0.999999999999997	1
AT4TE45430	0	0	0	1	1
AT4TE45435	0	0	0	1	1
AT4TE45470	0	0	0	1	1
AT4TE45475	0	0	0	1	1
AT4TE45480	0	0	0	1	1
AT4TE45710	0	0	0	1	1
AT4TE45970	0	0	0	1	1
AT4TE46000	0	0	0	1	1
AT4TE46010	0	0	0	1	1
AT4TE46150	0	0	0	1	1
AT4TE46160	0	0	0	1	1
AT4TE46240	0	0	0	1	1
AT4TE46260	0	0	0	1	1
AT4TE46265	3291.05861368459	2202.25525725148	0.575023320259733	0.0379443395448795	1
AT4TE46275	0	0	0	1	1
AT4TE46300	0	0	0	1	1
AT4TE46305	0	0	0	1	1
AT4TE46310	0	0	0	1	1
AT4TE46360	0	0	0	1	1
AT4TE46390	38.6157481572882	0	2.29417294290153	0.999999999999999	1
AT4TE46400	0	0	0	1	1
AT4TE46700	0	0	0	1	1
AT4TE46705	5.28107357203332	11.1976106043615	-0.907412106193929	0.999999999999999	1
AT4TE46715	79.874457163071	67.1271904637439	0.238389213158194	1	1
AT4TE46770	23.2727552724765	0	3.139150527707	0.50187266247597	1
AT4TE46790	0	0	0	1	1
AT4TE46795	0	0	0	1	1
AT4TE46800	0	0	0	1	1
AT4TE46805	0	0	0	1	1
AT4TE46815	2071.53903562242	2254.26932211683	-0.11784690847256	0.714633584821969	1
AT4TE46820	5650.69156485773	5339.11145013831	0.0764002097563309	0.749335815787628	1
AT4TE46870	0	0	0	1	1
AT4TE46875	0	0	0	1	1
AT4TE46880	0	0	0	1	1
AT4TE46885	0	0	0	1	1
AT4TE46920	0	0	0	1	1
AT4TE46950	312.300155506785	318.57254884633	-0.0146749548006882	1	1
AT4TE47000	1504.93846212626	1412.47389871129	0.0931532847004654	0.665899950215303	1
AT4TE47040	0	0	0	1	1
AT4TE47140	0	0	0	1	1
AT4TE47190	0	28.8873190422628	-3.20159067249847	0.501869954929608	1
AT4TE47220	0	0	0	1	1
AT4TE47225	0	0	0	1	1
AT4TE47230	0	0	0	1	1
AT4TE47235	0	0	0	1	1
AT4TE47270	0	0	0	1	1
AT4TE47330	136.424395363764	45.7175257393439	1.31845340769479	0.62779970693421	1
AT4TE47460	0	0	0	1	1
AT4TE47465	0	0	0	1	1
AT4TE47470	0	0	0	1	1
AT4TE47475	0	0	0	1	1
AT4TE47485	0	0	0	1	1
AT4TE47490	0	0	0	1	1
AT4TE47500	0	0	0	1	1
AT4TE47610	0	0	0	1	1
AT4TE47615	0	0	0	1	1
AT4TE47620	0	0	0	1	1
AT4TE47880	0	0	0	1	1
AT4TE47970	0	0	0	1	1
AT4TE47975	278.590917765902	292.096205035902	-0.0676851535210643	1	1
AT4TE48050	0	0	0	1	1
AT4TE48055	0	0	0	1	1
AT4TE48060	0	0	0	1	1
AT4TE48090	0	0	0	1	1
AT4TE48095	0	0	0	1	1
AT4TE48120	0	0	0	1	1
AT4TE48125	0	0	0	1	1
AT4TE48135	0	0	0	1	1
AT4TE48140	0	0	0	1	1
AT4TE48170	0	0	0	1	1
AT4TE48175	0	0	0	1	1
AT4TE48180	0	0	0	1	1
AT4TE48185	0	0	0	1	1
AT4TE48190	0	0	0	1	1
AT4TE48195	0	0	0	1	1
AT4TE48200	0	0	0	1	1
AT4TE48205	0	0	0	1	1
AT4TE48210	0	0	0	1	1
AT4TE48215	0	0	0	1	1
AT4TE48220	0	0	0	1	1
AT4TE48225	0	0	0	1	1
AT4TE48230	0	0	0	1	1
AT4TE48330	0	0	0	1	1
AT4TE48430	0	0	0	1	1
AT4TE48435	0	0	0	1	1
AT4TE48500	0	0	0	1	1
AT4TE48550	0	0	0	1	1
AT4TE48590	0	0	0	1	1
AT4TE48595	0	0	0	1	1
AT4TE48600	0	0	0	1	1
AT4TE48605	0	0	0	1	1
AT4TE48610	0	0	0	1	1
AT4TE48640	0	0	0	1	1
AT4TE48645	0	0	0	1	1
AT4TE48650	0	0	0	1	1
AT4TE48655	0	0	0	1	1
AT4TE48660	0	0	0	1	1
AT4TE48730	0	0	0	1	1
AT4TE48735	0	0	0	1	1
AT4TE48740	0	0	0	1	1
AT4TE48745	0	0	0	1	1
AT4TE48750	0	0	0	1	1
AT4TE48755	0	0	0	1	1
AT4TE48760	0	0	0	1	1
AT4TE48765	0	0	0	1	1
AT4TE48890	3148.22668660361	4288.96185676175	-0.448921686043351	0.0685225099465857	1
AT4TE48910	0	0	0	1	1
AT4TE48960	0	0	0	1	1
AT4TE49040	0	0	0	1	1
AT4TE49050	0	0	0	1	1
AT4TE49080	0	0	0	1	1
AT4TE49110	0	0	0	1	1
AT4TE49160	71.3255583611089	0	2.29417294288971	0.999999999999994	1
AT4TE49190	0	0	0	1	1
AT4TE49195	0	0	0	1	1
AT4TE49205	0	0	0	1	1
AT4TE49210	0	0	0	1	1
AT4TE49215	0	0	0	1	1
AT4TE49220	0	0	0	1	1
AT4TE49225	0	0	0	1	1
AT4TE49235	0	0	0	1	1
AT4TE49240	0	0	0	1	1
AT4TE49270	0	0	0	1	1
AT4TE49275	0	0	0	1	1
AT4TE49280	0	0	0	1	1
AT4TE49290	0	0	0	1	1
AT4TE49350	0	0	0	1	1
AT4TE49355	6.00538932424965	0	2.29434778135027	1	1
AT4TE49460	0	0	0	1	1
AT4TE49465	0	0	0	1	1
AT4TE49470	0	0	0	1	1
AT4TE49490	0	0	0	1	1
AT4TE49500	0	0	0	1	1
AT4TE49505	0	0	0	1	1
AT4TE49510	0	0	0	1	1
AT4TE49515	0	0	0	1	1
AT4TE49520	0	0	0	1	1
AT4TE49525	0	0	0	1	1
AT4TE49530	0	0	0	1	1
AT4TE49535	0	0	0	1	1
AT4TE49545	0	0	0	1	1
AT4TE49600	0	0	0	1	1
AT4TE49605	0	0	0	1	1
AT4TE49620	0	0	0	1	1
AT4TE49625	0	0	0	1	1
AT4TE49680	0	0	0	1	1
AT4TE49790	0	0	0	1	1
AT4TE49840	0	0	0	1	1
AT4TE49845	0	0	0	1	1
AT4TE49990	0	0	0	1	1
AT4TE50020	0	0	0	1	1
AT4TE50025	0	0	0	1	1
AT4TE50030	0	0	0	1	1
AT4TE50035	0	0	0	1	1
AT4TE50040	0	0	0	1	1
AT4TE50045	0	0	0	1	1
AT4TE50055	0	0	0	1	1
AT4TE50065	47.9731607712951	0	3.66854979023149	0.252821877344399	1
AT4TE50075	0	0	0	1	1
AT4TE50080	0	0	0	1	1
AT4TE50085	1217.59912468403	1880.75301574761	-0.601198884336654	0.466869398239052	1
AT4TE50100	0	0	0	1	1
AT4TE50130	118.375462641459	0	2.29434778135675	0.999999999999999	1
AT4TE50135	105.28640168999	45.2100928234995	1.20182580815858	0.194208994070525	1
AT4TE50250	355.869801496606	243.758775455836	0.490474455381862	0.757950701762299	1
AT4TE50260	0	0	0	1	1
AT4TE50430	0	72.0723346949656	-2.34990268141362	0.999999999999998	1
AT4TE50435	0	0	0	1	1
AT4TE50440	0	0	0	1	1
AT4TE50445	0	0	0	1	1
AT4TE50450	0	0	0	1	1
AT4TE50590	0	0	0	1	1
AT4TE50595	0	0	0	1	1
AT4TE50620	886.406814655017	696.100144793696	0.363022711139157	0.508317426755686	1
AT4TE50630	0	0	0	1	1
AT4TE50635	0	0	0	1	1
AT4TE50640	0	0	0	1	1
AT4TE50645	0	0	0	1	1
AT4TE50650	0	0	0	1	1
AT4TE50655	2.40826449818306	5.02928676596516	-0.907248756399367	1	1
AT4TE50660	0	0	0	1	1
AT4TE50670	0	0	0	1	1
AT4TE50675	0	0	0	1	1
AT4TE50680	0	0	0	1	1
AT4TE50860	0	0	0	1	1
AT4TE50865	0	0	0	1	1
AT4TE50870	0	0	0	1	1
AT4TE50880	0	0	0	1	1
AT4TE50890	0	0	0	1	1
AT4TE50900	0	0	0	1	1
AT4TE50920	0	0	0	1	1
AT4TE50925	0	0	0	1	1
AT4TE50930	0	0	0	1	1
AT4TE50935	129.079818959731	51.697455266431	1.15881640153611	0.459242342597175	1
AT4TE50945	0	0	0	1	1
AT4TE50955	0	0	0	1	1
AT4TE50960	0	0	0	1	1
AT4TE50990	0	0	0	1	1
AT4TE50995	0	0	0	1	1
AT4TE51000	0	0	0	1	1
AT4TE51005	69.438068779172	92.3777642733274	-0.416042343817577	0.287823044947647	1
AT4TE51015	0	0	0	1	1
AT4TE51020	0	0	0	1	1
AT4TE51025	0	0	0	1	1
AT4TE51090	0	0	0	1	1
AT4TE51095	0	0	0	1	1
AT4TE51100	0	3.26032381536566	-2.34990268129392	1	1
AT4TE51190	16955.6213908415	15366.8753463104	0.143649325693679	0.589789598465382	1
AT4TE51310	0	0	0	1	1
AT4TE51390	0	0	0	1	1
AT4TE51395	0	0	0	1	1
AT4TE51400	0	0	0	1	1
AT4TE51405	0	0	0	1	1
AT4TE51410	0	0	0	1	1
AT4TE51480	0	0	0	1	1
AT4TE51500	0	0	0	1	1
AT4TE51505	0	0	0	1	1
AT4TE51510	75.0673665531206	62.7066193844242	0.239060021540643	1	1
AT4TE51515	0	0	0	1	1
AT4TE51570	0	0	0	1	1
AT4TE51575	0	0	0	1	1
AT4TE51580	0	0	0	1	1
AT4TE51585	0	0	0	1	1
AT4TE51595	0	0	0	1	1
AT4TE51605	0	0	0	1	1
AT4TE51610	0	0	0	1	1
AT4TE51615	0	0	0	1	1
AT4TE51620	0	0	0	1	1
AT4TE51625	0	0	0	1	1
AT4TE51630	0	0	0	1	1
AT4TE51650	0	0	0	1	1
AT4TE51655	0	0	0	1	1
AT4TE51720	0	0	0	1	1
AT4TE51725	0	0	0	1	1
AT4TE51730	0	0	0	1	1
AT4TE51735	0	0	0	1	1
AT4TE51910	0	50.6293260253891	-2.34990268117422	0.999999999999997	1
AT4TE51915	608.124278002658	1004.28615487804	-0.717447581320888	0.593969150323319	1
AT4TE51970	0	0	0	1	1
AT4TE51975	0	0	0	1	1
AT4TE51985	16.8294717879479	0	3.1391505277182	0.501872679709013	1
AT4TE52090	0	0	0	1	1
AT4TE52280	0	0	0	1	1
AT4TE52285	0	0	0	1	1
AT4TE52290	0	0	0	1	1
AT4TE52300	0	0	0	1	1
AT4TE52305	0	0	0	1	1
AT4TE52310	0	0	0	1	1
AT4TE52315	0	0	0	1	1
AT4TE52320	0	0	0	1	1
AT4TE52325	0	0	0	1	1
AT4TE52330	0	0	0	1	1
AT4TE52335	0	0	0	1	1
AT4TE52340	0	0	0	1	1
AT4TE52345	0	0	0	1	1
AT4TE52350	0	0	0	1	1
AT4TE52355	0	0	0	1	1
AT4TE52365	0	0	0	1	1
AT4TE52375	0	0	0	1	1
AT4TE52380	0	0	0	1	1
AT4TE52385	0	0	0	1	1
AT4TE52390	0	0	0	1	1
AT4TE52395	0	0	0	1	1
AT4TE52400	0	0	0	1	1
AT4TE52405	0	0	0	1	1
AT4TE52410	0	0	0	1	1
AT4TE52415	0	0	0	1	1
AT4TE52420	0	0	0	1	1
AT4TE52540	79.1681558187499	96.116019125335	-0.262146699618714	0.648526824485729	1
AT4TE52630	0	0	0	1	1
AT4TE52635	0	0	0	1	1
AT4TE52690	0	0	0	1	1
AT4TE52720	0	0	0	1	1
AT4TE52725	149.228863870518	370.36108142203	-1.28860697216081	0.155341462556453	1
AT4TE52730	0	0	0	1	1
AT4TE52735	0	0	0	1	1
AT4TE53040	0	0	0	1	1
AT4TE53180	0	0	0	1	1
AT4TE53200	0	0	0	1	1
AT4TE53320	0	0	0	1	1
AT4TE53490	205.915026174797	94.6065966113132	1.09042182406089	0.353314802794611	1
AT4TE53540	0	0	0	1	1
AT4TE53545	0	0	0	1	1
AT4TE53550	0	0	0	1	1
AT4TE53640	0	0	0	1	1
AT4TE53645	0	0	0	1	1
AT4TE53650	0	0	0	1	1
AT4TE53655	0	0	0	1	1
AT4TE53730	0	0	0	1	1
AT4TE53740	0	0	0	1	1
AT4TE53745	0	0	0	1	1
AT4TE53850	0	0	0	1	1
AT4TE53880	13.4427327288121	14.9195310969731	-0.0568092726841207	1	1
AT4TE53950	0	38.0153023996321	-2.35098260415147	1	1
AT4TE53955	0	0	0	1	1
AT4TE53965	0	0	0	1	1
AT4TE53975	0	0	0	1	1
AT4TE53985	0	0	0	1	1
AT4TE53990	0	0	0	1	1
AT4TE53995	0	0	0	1	1
AT4TE54000	0	0	0	1	1
AT4TE54005	0	0	0	1	1
AT4TE54010	11.4823342058603	0	2.29417294287789	0.999999999999996	1
AT4TE54015	0	0	0	1	1
AT4TE54020	0	0	0	1	1
AT4TE54050	0	0	0	1	1
AT4TE54055	0	0	0	1	1
AT4TE54065	0	0	0	1	1
AT4TE54260	0	0	0	1	1
AT4TE54340	0	0	0	1	1
AT4TE54345	0	0	0	1	1
AT4TE54350	0	0	0	1	1
AT4TE54355	0	0	0	1	1
AT4TE54360	0	0	0	1	1
AT4TE54370	0	0	0	1	1
AT4TE54400	0	0	0	1	1
AT4TE54430	0	9.9097327315683	-2.35098260396012	0.999999999999999	1
AT4TE54480	0	0	0	1	1
AT4TE54500	0	0	0	1	1
AT4TE54570	0	0	0	1	1
AT4TE54700	0	0	0	1	1
AT4TE54705	0	0	0	1	1
AT4TE54715	0	0	0	1	1
AT4TE54720	0	0	0	1	1
AT4TE54730	0	0	0	1	1
AT4TE54735	0	0	0	1	1
AT4TE54745	0	0	0	1	1
AT4TE54750	12.1279537674111	12.72569136318	-0.0682536764762231	1	1
AT4TE54800	0	0	0	1	1
AT4TE54820	12.5521168958473	40.5456842619914	-1.43965565659912	0.627824119002846	1
AT4TE54900	0	0	0	1	1
AT4TE54905	0	0	0	1	1
AT4TE54910	0	0	0	1	1
AT4TE54920	0	0	0	1	1
AT4TE54925	0	0	0	1	1
AT4TE54930	0	0	0	1	1
AT4TE54935	0	0	0	1	1
AT4TE54940	0	0	0	1	1
AT4TE54990	0	10.6298712871009	-2.35098260376876	1	1
AT4TE54995	0	0	0	1	1
AT4TE55060	120.670231680352	36.31315529324	1.62287244902664	0.186025152289706	1
AT4TE55150	25201.5002590412	23671.7684520366	0.0888593892832274	0.655738001893056	1
AT4TE55160	0	0	0	1	1
AT4TE55165	0	0	0	1	1
AT4TE55200	0	0	0	1	1
AT4TE55210	558.49569535347	528.099314606672	0.074708639915084	0.963091508557508	1
AT4TE55215	0	0	0	1	1
AT4TE55220	0	0	0	1	1
AT4TE55340	0	0	0	1	1
AT4TE55390	186.540547428649	445.579589425001	-1.21561701713704	0.0893172036894061	1
AT4TE55430	1103.35175049098	1579.74191832104	-0.525007865912401	0.505803744310464	1
AT4TE55450	123.110481147118	0	2.29434778136323	1	1
AT4TE55460	0	0	0	1	1
AT4TE55465	0	0	0	1	1
AT4TE55590	0	0	0	1	1
AT4TE55595	0	0	0	1	1
AT4TE55630	38.567669920276	41.3476031728095	-0.0693072054584955	1	1
AT4TE55690	14.5387828793627	16.1359916660309	-0.0568092725532569	1	1
AT4TE55720	0	0	0	1	1
AT4TE55950	0	0	0	1	1
AT4TE55955	0	0	0	1	1
AT4TE56060	0	0	0	1	1
AT4TE56065	0	0	0	1	1
AT4TE56070	0	0	0	1	1
AT4TE56075	0	0	0	1	1
AT4TE56080	0	0	0	1	1
AT4TE56085	0	0	0	1	1
AT4TE56150	0	0	0	1	1
AT4TE56155	0	0	0	1	1
AT4TE56160	0	0	0	1	1
AT4TE56165	0	0	0	1	1
AT4TE56170	0	0	0	1	1
AT4TE56200	0	0	0	1	1
AT4TE56270	0	0	0	1	1
AT4TE56275	0	105.623249121932	-2.34990268105452	1	1
AT4TE56300	0	0	0	1	1
AT4TE56380	0	0	0	1	1
AT4TE56740	17.4377452049742	74.539019895968	-1.82774812051071	0.380094540556182	1
AT4TE56920	0	0	0	1	1
AT4TE56960	0	0	0	1	1
AT4TE56965	0	0	0	1	1
AT4TE56970	0	0	0	1	1
AT4TE57000	286.122179858827	794.013559680703	-1.45760974472546	0.0186008896400549	1
AT4TE57005	627.30323125216	398.844989956823	0.629804006910983	0.286456676333309	1
AT4TE57015	0	0	0	1	1
AT4TE57160	0	0	0	1	1
AT4TE57330	0	0	0	1	1
AT4TE57335	0	0	0	1	1
AT4TE57345	0	0	0	1	1
AT4TE57390	0	0	0	1	1
AT4TE57430	0	0	0	1	1
AT4TE57470	1997.25410223832	1667.46047140316	0.265919739113678	0.625821944090279	1
AT4TE57475	0	0	0	1	1
AT4TE57480	0	0	0	1	1
AT4TE57580	0	0	0	1	1
AT4TE57630	0	0	0	1	1
AT4TE57850	0	0	0	1	1
AT4TE57855	0	0	0	1	1
AT4TE57860	0	0	0	1	1
AT4TE58010	0	0	0	1	1
AT4TE58090	0	0	0	1	1
AT4TE58120	0	0	0	1	1
AT4TE58125	0	0	0	1	1
AT4TE58130	39.1140158754468	0	2.29417294286608	0.999999999999997	1
AT4TE58135	0	0	0	1	1
AT4TE58530	0	0	0	1	1
AT4TE58535	0	0	0	1	1
AT4TE58590	26.707808196891	0	2.29417294285426	0.999999999999992	1
AT4TE58595	7.09914808043824	7.17347593568159	-0.0557300328987726	1	1
AT4TE58660	0	0	0	1	1
AT4TE58665	0	0	0	1	1
AT4TE58710	0	459.10203477882	-3.20159067294392	0.501869972954514	1
AT4TE58715	0	0	0	1	1
AT4TE58750	47.3501850565838	0	2.29434778136971	1	1
AT4TE58755	0	0	0	1	1
AT4TE58760	0	0	0	1	1
AT4TE59180	0	0	0	1	1
AT4TE59250	246.035135698312	256.843214772948	-0.0674470601596756	1	1
AT4TE59255	0	0	0	1	1
AT4TE59260	0	0	0	1	1
AT4TE59330	0	0	0	1	1
AT4TE59360	0	0	0	1	1
AT4TE59365	0	0	0	1	1
AT4TE59470	640.619511564175	999.000285414686	-0.622459379400232	0.758291453267644	1
AT4TE59475	0	0	0	1	1
AT4TE59480	0	0	0	1	1
AT4TE59485	0	0	0	1	1
AT4TE59490	0	0	0	1	1
AT4TE59550	0	0	0	1	1
AT4TE59555	0	0	0	1	1
AT4TE59630	14372.1166451683	15255.1521718958	-0.0851654594626514	0.653818535998842	1
AT4TE59635	0	0	0	1	1
AT4TE59640	0	0	0	1	1
AT4TE59920	36.1950594668314	20.0856970887608	0.787943013230612	1	1
AT4TE60020	0	0	0	1	1
AT4TE60030	0	0	0	1	1
AT4TE60035	0	0	0	1	1
AT4TE60040	0	0	0	1	1
AT4TE60050	0	0	0	1	1
AT4TE60120	0	0	0	1	1
AT4TE60150	0	0	0	1	1
AT4TE60280	0	0	0	1	1
AT4TE60580	0	0	0	1	1
AT4TE60585	0	0	0	1	1
AT4TE60590	0	0	0	1	1
AT4TE60595	0	0	0	1	1
AT4TE60600	1163.63776362382	1252.96542967984	-0.0671125299048395	1	1
AT4TE60610	75.9941241648875	83.0704756140108	-0.0566342440807942	1	1
AT4TE60630	0	0	0	1	1
AT4TE60680	0	0	0	1	1
AT4TE60685	0	0	0	1	1
AT4TE60690	0	0	0	1	1
AT4TE60695	0	0	0	1	1
AT4TE60700	0	0	0	1	1
AT4TE60830	0	0	0	1	1
AT4TE60835	0	0	0	1	1
AT4TE60850	0	0	0	1	1
AT4TE60900	0	0	0	1	1
AT4TE60970	0	0	0	1	1
AT4TE61260	24732.3163557748	19764.769492496	0.322873533061404	0.270280797201506	1
AT4TE61380	1138.0159799219	1409.11378186268	-0.293070069284073	0.534211020011933	1
AT4TE61480	0	0	0	1	1
AT4TE61520	0	0	0	1	1
AT4TE61525	0	0	0	1	1
AT4TE61530	0	0	0	1	1
AT4TE61700	1128.63285799908	1239.7443290836	-0.132941114235776	0.775874325400598	1
AT4TE61820	0	0	0	1	1
AT4TE61970	0	0	0	1	1
AT4TE61975	0	0	0	1	1
AT4TE61980	0	0	0	1	1
AT4TE61985	0	0	0	1	1
AT4TE61990	0	0	0	1	1
AT4TE61995	0	0	0	1	1
AT4TE62000	0	0	0	1	1
AT4TE62080	273.578846993595	45.3788774005339	2.27652485214018	0.242741136158503	1
AT4TE62085	0	0	0	1	1
AT4TE62090	0	0	0	1	1
AT4TE62130	0	0	0	1	1
AT4TE62135	0	20.0856970887608	-2.35098260357741	1	1
AT4TE62330	0	0	0	1	1
AT4TE62350	0	0	0	1	1
AT4TE62390	0	0	0	1	1
AT4TE62395	0	0	0	1	1
AT4TE62400	0	0	0	1	1
AT4TE62405	0	0	0	1	1
AT4TE62590	27.2479661154798	0	3.13896429002212	0.50215779808216	1
AT4TE62660	24.3639534456193	0	4.3590357657255	0.0653537029046691	1
AT4TE62665	37.0428052588244	0	3.66814599020155	0.253792541806351	1
AT4TE62680	0	0	0	1	1
AT4TE62770	0	0	0	1	1
AT4TE62775	0	0	0	1	1
AT4TE62800	0	0	0	1	1
AT4TE62850	0	0	0	1	1
AT4TE62855	657.664808416388	596.391142768848	0.149401808469033	1	1
AT4TE62865	4938.83387802252	5454.43652707111	-0.14655424661032	0.515232381180061	1
AT4TE63090	0	0	0	1	1
AT4TE63095	1907.95959063975	1765.91772828354	0.101446126338225	0.79000447220964	1
AT4TE63170	7813.83418283703	7849.46778512107	-0.00793300738018727	0.974597260893294	1
AT4TE63175	0	0	0	1	1
AT4TE63210	0	0	0	1	1
AT4TE63215	3057.45074190821	3070.13263917661	-0.00199629001091138	1	1
AT4TE63480	0	0	0	1	1
AT4TE63620	16963.0827579548	15032.6181855839	0.176215704122252	0.398528382413944	1
AT4TE63630	0	0	0	1	1
AT4TE63690	0	0	0	1	1
AT4TE63695	0	0	0	1	1
AT4TE63700	0	0	0	1	1
AT4TE63705	0	0	0	1	1
AT4TE64170	0	0	0	1	1
AT4TE64175	0	0	0	1	1
AT4TE64180	4.18943207373551	9.15996224885796	-1.06442716209525	0.373161672006442	1
AT4TE64310	6.66904014881462	0	2.29434778137619	1	1
AT4TE64315	0	0	0	1	1
AT4TE64410	3316.80977678819	2314.63964143816	0.512433123715864	0.122986901252482	1
AT4TE64440	0	0	0	1	1
AT4TE64600	0	0	0	1	1
AT4TE64610	0	0	0	1	1
AT4TE64650	292.01481705669	80.1036729135104	1.70404745439286	0.380000961516943	1
AT4TE64720	1457.64180532764	1912.58697568201	-0.397360928004346	0.351712187239194	1
AT4TE64730	15.0134733106241	0	2.29434778138267	1	1
AT4TE64810	0	0	0	1	1
AT4TE64930	0	0	0	1	1
AT4TE64935	0	0	0	1	1
AT4TE64940	0	0	0	1	1
AT4TE64945	0	0	0	1	1
AT4TE64950	0	0	0	1	1
AT4TE65420	0	0	0	1	1
AT4TE65430	433.627404165928	472.913766832392	-0.140098280690304	1	1
AT4TE65435	918.686028770302	1591.7931198343	-0.757291144192392	0.730174439423211	1
AT4TE65480	11369.9856218585	8665.10203282324	0.395054779415833	0.166757746974436	1
AT4TE65485	4877.61791544655	3395.74138130301	0.514339838948992	0.224738029916595	1
AT4TE65495	0	0	0	1	1
AT4TE65505	0	0	0	1	1
AT4TE65510	42.7793261359861	37.7630063706039	0.184012700426366	1	1
AT4TE65590	0	0	0	1	1
AT4TE65595	0	0	0	1	1
AT4TE65600	0	0	0	1	1
AT4TE65605	0	0	0	1	1
AT4TE65610	0	0	0	1	1
AT4TE65660	0	0	0	1	1
AT4TE65840	737.702431278499	646.911731628581	0.175140868778865	0.808115845114899	1
AT4TE65990	0	0	0	1	1
AT4TE66260	0	0	0	1	1
AT4TE66290	0	0	0	1	1
AT4TE66640	0	0	0	1	1
AT4TE66810	0	0	0	1	1
AT4TE67000	0	0	0	1	1
AT4TE67005	0	0	0	1	1
AT4TE67010	0	0	0	1	1
AT4TE67015	473.501850565838	0	3.13933728209107	0.502159243351905	1
AT4TE67130	0	0	0	1	1
AT4TE67135	0	0	0	1	1
AT4TE67170	0	0	0	1	1
AT4TE67175	0	0	0	1	1
AT4TE67300	696.856206793413	2054.48095735039	-1.51061706073393	0.0304662673614485	1
AT4TE67400	0	0	0	1	1
AT4TE67405	0	0	0	1	1
AT4TE67450	0	0	0	1	1
AT4TE67455	0	0	0	1	1
AT4TE67490	215.029502727611	143.71017591559	0.580807014840758	0.0136815625470065	1
AT4TE67500	0	0	0	1	1
AT4TE67510	0	0	0	1	1
AT4TE67560	0.746542600750431	0.828556646316325	-0.0568092724223931	1	1
AT4TE67590	908.877915209461	1172.02259990269	-0.346191805487612	0.731739830574881	1
AT4TE67650	3973.72920474339	3621.60409219842	0.130294282796654	0.461582409972947	1
AT4TE67660	0	0	0	1	1
AT4TE67665	0	0	0	1	1
AT4TE67750	0	0	0	1	1
AT4TE67755	0	0	0	1	1
AT4TE67760	0	0	0	1	1
AT4TE67780	0	0	0	1	1
AT4TE67790	0	0	0	1	1
AT4TE67800	0	0	0	1	1
AT4TE67805	97.2154527799261	369.300916626688	-1.85701060719096	0.063128709048285	1
AT4TE67890	0	0	0	1	1
AT4TE67900	0	0	0	1	1
AT4TE67950	0	0	0	1	1
AT4TE67955	0	0	0	1	1
AT4TE67965	8.68810734983188	0	3.13933728007413	0.502159219835116	1
AT4TE67970	0	0	0	1	1
AT4TE68030	606.267246069425	448.580568315658	0.46501714357682	1	1
AT4TE68035	46.6343378551532	0	3.13915052772938	0.501872696942429	1
AT4TE68040	0	0	0	1	1
AT4TE68045	0	0	0	1	1
AT4TE68050	0	0	0	1	1
AT4TE68060	0	0	0	1	1
AT4TE68065	0	0	0	1	1
AT4TE68180	0	0	0	1	1
AT4TE68240	0	0	0	1	1
AT4TE68245	0	0	0	1	1
AT4TE68250	0	0	0	1	1
AT4TE68255	0	0	0	1	1
AT4TE68330	0	0	0	1	1
AT4TE68335	0	373.817140263049	-3.73545613875779	0.253985871726999	1
AT4TE68370	0	0	0	1	1
AT4TE68375	0	0	0	1	1
AT4TE68380	12.3480923918874	0	3.13933727805725	0.502159196318966	1
AT4TE68750	0	0	0	1	1
AT4TE68760	0	0	0	1	1
AT4TE68765	0	0	0	1	1
AT4TE68770	0	0	0	1	1
AT4TE68870	0	0	0	1	1
AT4TE68875	0	0	0	1	1
AT4TE68880	0	0	0	1	1
AT4TE68885	0	0	0	1	1
AT4TE68890	0	0	0	1	1
